config_id,plant,NH4NO3_mg_L,KNO3_mg_L,CaCl2_2H2O_mg_L,MgSO4_7H2O_mg_L,KH2PO4_mg_L,luminosity_umol_m2_s,temp_C,humidity_%,stem,leaves,leafArea,branch,protein
19,soja,1600,2850,330,370,213,800,23.564435517557552,41.166738730066506,15.993403871778161,3.3753364587639973,16.783428553417526,6.634901269189434,34.96330437141603
19,soja,1600,2850,330,370,213,350,27.84113557655096,63.768953491702895,15.89208218516059,5.2610826831166415,20.633591382199413,4.737368163403677,34.715854172180705
19,soja,1600,2850,330,370,213,950,29.862456442402923,45.29837028058236,15.08105432521356,5.634907722517167,20.311800891316455,7.957069274582622,35.29920203898445
19,soja,1600,2850,330,370,213,350,22.012711243241036,73.49325140945125,14.461122317963039,4.375517574864676,19.090819523640867,5.115989154131332,34.20715747689926
19,soja,1600,2850,330,370,213,350,20.12633066840337,41.097073978140834,14.731960881115583,5.448185320489375,18.44942664891224,3.5241747170364617,35.20072681468287
19,soja,1600,2850,330,370,213,800,28.6918989237088,57.3550422930747,12.727320412992732,4.8431108618037175,16.1231046633828,4.787587581395472,35.44220858838657
19,soja,1600,2850,330,370,213,200,26.354660286953333,43.03226535551072,16.756221819236316,4.4185796273012645,19.35661763584586,5.471946530324046,35.500890660592745
20,soja,2000,1400,550,555,255,950,21.58938329952057,43.68124867827054,13.488986529815406,5.362029849851741,19.2924301399303,5.40521502568697,35.1548476258886
20,soja,2000,1400,550,555,255,200,23.80824306388746,68.82893982424841,16.534073233204808,4.674615834840731,19.506850150610003,6.09814927249269,35.707685697983734
20,soja,2000,1400,550,555,255,650,26.903893159648348,51.65456328632055,14.723432027303845,4.845081101298913,21.885789069439248,3.8329406453806727,34.69203964112501
20,soja,2000,1400,550,555,255,200,29.762862378461246,51.79265630761215,15.337945568694979,6.266994945577383,20.06360344626398,6.5159364884083875,35.7330612397145
20,soja,2000,1400,550,555,255,500,24.209444162747875,51.10360481233877,13.913129075835657,5.8629548657631885,20.425573363235173,6.015642685587502,36.37813676989786
20,soja,2000,1400,550,555,255,350,29.371607964078095,50.098031013740126,13.299694403038462,5.398687319918301,23.420319929127974,6.445956262063281,35.906018686351736
20,soja,2000,1400,550,555,255,500,22.104710340190714,68.53736357946156,13.20190776587909,6.431077028224821,21.46889566259664,4.111327699348663,36.071358839966614
20,soja,2000,1400,550,555,255,950,23.933189494306646,56.10818069874539,10.801918744843572,5.641596911617069,21.007183587177586,4.740995042923144,37.88497257210398
20,soja,2000,1400,550,555,255,200,28.826648382690436,64.7217674728598,14.99884060821672,5.630208053091292,19.894869161290295,4.494263126007952,34.64024964514166
20,soja,2000,1400,550,555,255,350,27.12304500406504,41.77865984754414,16.291476949809446,6.14630535736379,21.853631190156722,5.250867591585753,36.46166429331341
21,soja,1200,950,440,462,255,500,27.556433295625226,42.89549585671976,14.477700911532681,5.201527054406103,19.850908469176485,5.376489108086199,34.69796633255428
21,soja,1200,950,440,462,255,200,27.80986007878451,53.44903904504604,16.072937497662902,4.711030145414382,22.463892416964224,5.328056962903398,35.232385865774795
21,soja,1200,950,440,462,255,650,25.912002968852335,60.87534049450068,13.111457410139757,4.974286693981552,22.70069100021869,5.138635763226353,35.535376853792705
21,soja,1200,950,440,462,255,200,26.43056813190605,47.63387607431769,16.34498338956699,5.033249417241033,22.044686371529497,4.429508089025681,35.29985455397001
21,soja,1200,950,440,462,255,350,28.565687995832505,47.57788953456296,16.76146553944858,6.508364950023846,20.657234936993007,4.585673307121001,33.77520643355441
21,soja,1200,950,440,462,255,350,29.642435656282004,64.16048640369075,15.506801097353101,5.358930733259754,24.848853237607933,5.914515192287285,35.61361515606343
21,soja,1200,950,440,462,255,500,26.97430698796353,44.17401568585741,16.81814542375634,4.697614064856099,16.866634826042496,6.623191109166273,35.163584767251976
21,soja,1200,950,440,462,255,200,23.467700049264486,61.90849355792159,15.599619958640194,4.375342329404091,20.106112307399425,5.18910089439123,34.991485855143665
21,soja,1200,950,440,462,255,650,24.074574618230656,76.82535745818726,14.246643593575776,5.143340891256763,22.722586682159434,5.445626469900042,36.839908779445295
21,soja,1200,950,440,462,255,500,28.39863719140846,62.87162171256303,20.20611484483542,5.537707464749671,18.8714124274572,5.114121256575471,36.10350765092909
22,soja,2400,950,550,555,255,200,25.292332899767306,52.39024534338746,18.363880424385936,4.377890210408166,20.957567071573038,3.629668013817433,36.54452945943762
22,soja,2400,950,550,555,255,500,24.079490340116838,70.091635753721,17.789255244641552,5.051588276618101,17.36371352571884,6.080915103063733,36.227121247851635
22,soja,2400,950,550,555,255,800,22.550176994235244,66.85824890160936,12.162401685999614,4.723435027822722,13.841061011869796,4.074119215268568,34.97120806557581
22,soja,2400,950,550,555,255,950,27.05268012910824,63.62033363878143,12.475392433711125,5.38432192627364,18.031275949967505,4.594113564338097,34.953302922865646
22,soja,2400,950,550,555,255,500,22.078202968582325,64.28614655085173,14.561463997379892,4.007731265680597,18.46325137970441,5.969594836306716,37.22984942040775
22,soja,2400,950,550,555,255,650,29.72762770544962,51.08748325586087,17.036135165555066,5.132542940566051,19.038000882101574,6.013668506220759,36.38414257471282
22,soja,2400,950,550,555,255,800,27.582437323040462,44.84343407723597,13.788138403756864,5.978575019378117,19.602213943135588,6.004775282211403,35.218001115894594
22,soja,2400,950,550,555,255,500,23.56500112027929,78.77689632941619,14.06633054225365,5.063655230752044,17.792396638141422,6.079178665821027,36.90380233177082
22,soja,2400,950,550,555,255,650,27.514646568394177,77.43754962503266,19.88948163949712,4.975689938372285,18.955532986794616,5.886827123743787,36.6616661823898
22,soja,2400,950,550,555,255,500,26.343803991154644,55.52643573202588,18.829681063274705,4.523007848735639,21.032874082827803,5.68288939587205,35.89858465649631
23,soja,2400,2350,220,370,128,500,25.456827476459697,77.36261824116258,18.141794589373227,5.06061243236535,21.763006454836468,4.404137050432667,36.83366630111133
23,soja,2400,2350,220,370,128,350,25.295688983521334,68.18340197747695,13.184365645333683,4.776619630476177,18.82290906871761,4.568470929612252,36.049457331241534
23,soja,2400,2350,220,370,128,350,27.480020307362466,58.632538413551316,16.062972754214083,4.972776058247732,20.235815377550583,5.98072430389328,35.89621115205006
23,soja,2400,2350,220,370,128,800,21.39159775361796,63.777961823119355,11.562350211240688,4.315342206891625,14.822346812158875,5.321538320179293,37.27316147773806
23,soja,2400,2350,220,370,128,800,27.77997419846929,50.625641321201456,16.42585733946248,4.109205975038985,22.37324204344808,5.420214894285232,35.52913466427588
23,soja,2400,2350,220,370,128,950,28.642813868954,57.6327168208051,13.135530048253036,5.4384602552893835,14.90686314777085,5.342525403034607,37.53483025398956
23,soja,2400,2350,220,370,128,800,29.991613767116974,62.608343020393114,17.40013878155646,5.2866854701887664,19.125672599203128,4.943411997376056,36.8078910255515
23,soja,2400,2350,220,370,128,800,23.976126114067927,64.34215176986737,16.739321757160035,4.651862835864718,16.219183796797132,4.877514839455262,35.80681808929218
23,soja,2400,2350,220,370,128,500,25.236744188482508,62.77555767520428,15.509600335642268,4.860890118651603,15.590180956669585,5.261374528504863,36.14913799109635
23,soja,2400,2350,220,370,128,650,27.489112453409255,52.09370972924138,13.133731982438992,4.409981968250822,23.12607471918229,6.5345526279245085,36.13785984666399
24,soja,1200,1900,440,555,255,500,24.62999860626752,77.3852357598673,17.23473489866046,5.306066961218142,19.489355452951873,4.89477588115582,35.854574698310024
24,soja,1200,1900,440,555,255,950,25.10434126626214,69.98350261930108,9.949446780500718,5.4600152010651835,20.091411008561018,4.969283387205081,34.35295070498419
24,soja,1200,1900,440,555,255,200,21.974109044949817,48.07275083258827,15.610480559560147,5.490008879499036,19.06175159247249,4.587385187354389,35.67271127926507
24,soja,1200,1900,440,555,255,200,25.737687404364795,57.821184005968654,15.53431329462909,5.291207995979169,19.352183663228665,2.9603699501444436,34.018318353813896
24,soja,1200,1900,440,555,255,650,27.303183110705127,67.86838699314575,16.3772755698025,5.225335663290917,17.84970697662045,4.352292562006279,35.47581337314218
24,soja,1200,1900,440,555,255,350,20.543299933866965,68.84079390753597,13.852656270418695,5.8949345286327155,16.302242267606484,7.467879902268608,36.15235778350679
24,soja,1200,1900,440,555,255,500,21.077801868599398,71.97836003325061,14.228497755917074,6.059283234338095,21.559017647959827,5.017359127325731,34.994994292474054
24,soja,1200,1900,440,555,255,950,26.194734267209107,78.66271293561948,15.723010835410669,5.2775887120344604,19.9105319293113,4.044513377370411,35.67536503210655
24,soja,1200,1900,440,555,255,350,22.785314255845858,46.77824155635456,17.232976627310045,6.59953790921163,21.79640080576344,4.762380694871207,35.799732588286
24,soja,1200,1900,440,555,255,800,28.833291321288264,71.3214795790425,10.23503303749844,4.446643181751286,20.961437993250374,4.682534145665334,35.764196657693205
25,soja,1600,2850,220,277,213,800,22.04627629232141,78.28054360786247,14.511533665950834,4.701728680833726,14.08425761737588,6.193645662060763,35.30600415575227
25,soja,1600,2850,220,277,213,650,27.11294928413791,68.68734796867236,19.159808486798756,4.692761964211421,24.233716460318306,3.9267991200212906,33.76972634833614
25,soja,1600,2850,220,277,213,800,29.17094226946363,44.01567160885587,17.138470714422144,4.963972444859263,19.327878625917506,4.695204034679237,36.949989120476275
25,soja,1600,2850,220,277,213,200,26.331292475439163,53.1101480825012,18.248917206884993,4.151421852130002,21.05658737478318,5.227949967890568,36.77069815158565
25,soja,1600,2850,220,277,213,800,27.190236503615345,60.761382863329004,16.227118844136694,4.294997144634568,19.0792819439239,6.267573757966417,35.69350494614664
25,soja,1600,2850,220,277,213,650,24.41195197491411,68.8501505622452,15.326368786249805,4.436346114757565,23.691155912701436,6.375182024969908,35.54843071674168
25,soja,1600,2850,220,277,213,800,29.09974837253157,55.60965709305076,14.0552700801113,4.147750798128705,18.196307467731526,6.534100894053306,35.69421034806439
25,soja,1600,2850,220,277,213,950,29.530967759137116,75.42351044440215,16.053526317995715,4.836220820314466,16.01107351540538,5.069776327238409,36.58399858125827
25,soja,1600,2850,220,277,213,200,21.45539553804521,68.40352548343162,12.856504888241748,5.742239991410167,18.331321042761296,5.736613349966921,35.887821179082685
25,soja,1600,2850,220,277,213,500,22.163666554324283,79.08399041124018,10.702486711010177,5.535369301512404,16.272758116970255,5.0109506857306565,35.28582018458787
26,soja,1200,1900,660,462,128,350,27.23721913728561,73.06803399486665,15.544483525362928,6.329817740585328,18.852546172630948,6.2458608751875975,36.66817170435167
26,soja,1200,1900,660,462,128,800,28.542472136763813,71.06462312669582,16.86680428822714,4.959510110588567,19.832981199111188,2.882715605308706,37.66805211227337
26,soja,1200,1900,660,462,128,500,25.379940359560152,52.39992982218921,15.904311545425921,4.212447003022753,16.684603532774883,5.559280861352069,38.26610427896057
26,soja,1200,1900,660,462,128,350,27.76143970758814,77.94905303803574,16.452579752243256,5.460516856148769,19.80994468681089,7.111495109553794,37.182000287618216
26,soja,1200,1900,660,462,128,650,28.057849674243432,62.720529964233975,19.591462130269615,4.7930212970418085,24.355743132413735,5.1749258731445025,35.8427949464191
26,soja,1200,1900,660,462,128,350,27.17428961597454,63.31984681629662,16.254320753167033,5.471479129041091,16.248702077043273,3.4495604989558855,34.57759537188781
26,soja,1200,1900,660,462,128,650,22.20700994693874,71.76542006938261,16.564310547813996,4.659591542565586,19.69621674561357,5.135027821487562,35.93705623389407
26,soja,1200,1900,660,462,128,200,21.036160456817,58.04449651651437,13.993082603610967,5.831216594893541,25.47751802151996,5.155697314602947,34.52643397221461
26,soja,1200,1900,660,462,128,350,24.867583148244805,75.6958869501218,11.30376700532293,5.781507370613709,20.3082186799598,6.036327575202816,36.65890068414997
26,soja,1200,1900,660,462,128,950,26.541635761320467,74.37024738884735,18.99272333137339,4.482855121980873,15.607747911619624,4.882807718161919,36.723282610545226
27,soja,1600,1400,660,555,128,500,28.98379758532853,51.45098834439219,15.808212409368574,5.2589813889184525,19.87891528870922,6.060045703869907,35.68271777648623
27,soja,1600,1400,660,555,128,500,28.074281357237115,54.662453385315516,12.547965039464819,3.995953105359983,16.513383121138624,4.553658278873852,35.46663312362494
27,soja,1600,1400,660,555,128,650,20.669626583291684,51.35100155558227,13.036231814148353,4.8309452979331295,17.061400970487426,5.075359762354662,35.21889195954248
27,soja,1600,1400,660,555,128,800,22.011889266805028,42.33666139530162,15.67412726999234,4.558552134161486,18.116149976220402,5.998962871941871,36.88374895133854
27,soja,1600,1400,660,555,128,200,26.786400196091456,73.20619387757147,14.38312644359093,4.927819631697428,20.05001671692507,6.260869322666664,35.30848481217759
27,soja,1600,1400,660,555,128,200,28.607169826692385,72.71874831136127,13.754110195923134,4.3941644624972005,20.269423539843135,5.1907403976535305,35.82197881525542
27,soja,1600,1400,660,555,128,200,23.14972576891347,41.622095725319525,13.679161198170178,4.786523521894389,23.443843436985183,3.822137275537168,36.32424560699166
27,soja,1600,1400,660,555,128,350,26.77913793842569,61.143338083927546,15.508552542116828,4.241690122629938,23.11788388237541,3.545616310065351,36.348450087809354
27,soja,1600,1400,660,555,128,800,22.261091407903223,59.57602504639749,15.385227683471046,4.523467921101331,18.872076465426115,5.480610651727354,35.80929403436709
27,soja,1600,1400,660,555,128,950,28.8367233878947,57.23652598694804,15.73341617536805,4.979399084372518,17.29254543338936,5.0821124357683845,36.615156110477834
28,soja,1600,1400,330,370,213,950,26.47089465448185,40.10703498968651,15.10285652736407,4.637534211799312,20.035430480237736,4.530537420310037,36.26856030625728
28,soja,1600,1400,330,370,213,650,20.26059787501734,76.41450457902164,9.648419256477997,4.77364571060647,22.8846087990619,5.4761383976453155,33.58915589223577
28,soja,1600,1400,330,370,213,200,25.910950746568943,76.30311891242948,16.15285942756311,5.806888502383156,22.58104202681091,4.174164077167286,35.468300195755695
28,soja,1600,1400,330,370,213,200,22.984596912563916,44.380905275503814,13.749552793856546,5.070671005216525,17.87238961056537,6.383390182475774,36.739039605497226
28,soja,1600,1400,330,370,213,800,29.576193358938873,65.97291864280734,17.87683853284329,5.003639981768384,22.571610476662386,2.272773463926849,35.384437182375116
28,soja,1600,1400,330,370,213,500,21.627026960129896,69.18913086540482,10.807485064441835,5.277704073308748,18.63581337725023,5.673561179675746,38.17591741384367
28,soja,1600,1400,330,370,213,500,25.322116583459668,42.06006661563946,15.280001750162372,4.261724647162607,22.116714631892453,6.7860936495090165,34.33052148807896
28,soja,1600,1400,330,370,213,500,22.241337755182535,68.04712175455653,15.493054181417481,3.61179483152819,25.927796538315842,4.182459401407438,36.744010471893304
28,soja,1600,1400,330,370,213,800,23.846547155466645,41.83473210041435,15.313688866705373,5.86051361920194,22.225000969233747,4.674912027761749,36.37934281337003
28,soja,1600,1400,330,370,213,350,27.27407148925176,73.40794112615657,16.193412756490897,4.72723529321777,17.861217178312856,5.4490191414833635,37.36300678473564
29,soja,2000,2350,550,462,170,200,29.091711984099504,52.54675998648416,19.64609250972155,5.881045356700438,20.403666876798074,4.980008796666463,34.90457765544946
29,soja,2000,2350,550,462,170,650,27.57486863402169,40.854711522440184,15.669925925997203,5.10888768612216,24.71957918151963,5.43031424993279,34.48098944205758
29,soja,2000,2350,550,462,170,950,28.787069602616185,62.39876048022781,15.153404102814543,4.999579921941682,18.686299642684073,6.018439789948823,36.48809775074781
29,soja,2000,2350,550,462,170,200,27.346408029912297,78.25742715642613,14.479016432250319,6.4040079171889515,15.933641075379992,4.995932533852315,36.036815214794046
29,soja,2000,2350,550,462,170,350,25.313817428809724,58.80067312791569,11.603563074429612,4.552924272941516,16.187563570437376,6.27447913513869,35.274247582391
29,soja,2000,2350,550,462,170,650,24.694416051001458,52.50858812713815,16.242799231940285,5.881434191013524,16.45922426430804,5.838131945648193,38.008840284646055
29,soja,2000,2350,550,462,170,800,23.393648062287916,46.90445130902032,16.199813762134717,4.757560125934252,17.995368348455997,5.054793698439857,34.91597507550739
29,soja,2000,2350,550,462,170,350,25.417209174158874,68.55538156494056,14.285859413505849,4.891214656891615,21.582024864279088,5.211021301104793,38.89999361244623
29,soja,2000,2350,550,462,170,500,24.711164452109685,50.44154312166695,12.323500961256467,4.7364952366256174,18.678863414661265,6.735331422877716,36.18497233251142
29,soja,2000,2350,550,462,170,950,21.950360023533626,45.506706714292875,13.981068349180953,5.529601239181591,21.679352453852836,2.1136636240950617,35.29087907696129
30,soja,2000,2850,440,370,255,350,26.48050096929626,59.23421859479914,13.79370108327487,5.650298693206679,18.738643539580426,3.8099215373039317,36.57682706522268
30,soja,2000,2850,440,370,255,950,22.732601516399072,66.81957274587427,13.425070905615339,5.297199176882277,15.968476286193637,4.548357693441659,34.907683644550396
30,soja,2000,2850,440,370,255,350,26.565241843291254,66.51853693516188,13.368004926297868,5.7779319420660045,19.275860688729974,4.016446160082617,36.03632044764555
30,soja,2000,2850,440,370,255,950,22.453369908913636,66.6157860083421,12.661121036769842,5.076589598460798,20.531554574310746,6.2379909875128785,37.132904404197994
30,soja,2000,2850,440,370,255,800,21.675253287399297,55.07974062562191,13.973612293329161,5.881978034026118,20.060449413854844,6.16681387424689,36.81079006729641
30,soja,2000,2850,440,370,255,800,22.895709407300707,61.824493548075736,16.65153989564916,5.162486560224517,18.468587293715014,4.5955291686279445,36.84368809669292
30,soja,2000,2850,440,370,255,950,24.04006581535313,48.418697418704326,14.761172601160213,4.701587874485691,16.179989778439417,5.023743416417757,36.294930910969995
30,soja,2000,2850,440,370,255,800,20.6287693154687,72.6816424449047,16.25804839874173,4.84352712827139,19.853731063070935,7.56380855900434,37.72349061489875
30,soja,2000,2850,440,370,255,950,21.562681588754163,45.37929045635793,15.059828294151968,4.322466974217102,23.182798009214743,7.641087888114262,35.51612739525787
30,soja,2000,2850,440,370,255,650,27.89904694669236,72.13077005220282,14.85760666175598,5.387777786264945,20.95806056639108,6.4322645444213356,35.89849816991903
31,soja,1600,1400,330,277,170,500,22.258232079300225,68.99224758177121,12.738526528228329,5.4791541960477375,22.35535787456779,4.9000982553386985,38.81202389698565
31,soja,1600,1400,330,277,170,500,29.644131758311687,47.06990584597329,12.627589658737367,5.320314900491069,19.76913724359742,2.085022332187774,35.56787120950739
31,soja,1600,1400,330,277,170,200,29.426433308654364,71.62076614956558,15.148483752714274,4.483664336622335,19.59461132765691,4.4258458082956675,37.39255033429321
31,soja,1600,1400,330,277,170,200,24.594124728788813,66.52794038901477,15.270829132690622,5.897488018497295,17.35041411851464,6.6614871957598725,35.69614194876722
31,soja,1600,1400,330,277,170,650,29.22353228453942,69.96385213885819,17.628653597840746,5.225849389656785,20.538368992197203,7.170990055210485,36.959584737338574
31,soja,1600,1400,330,277,170,800,24.024611817042846,77.96347628557135,13.584333517733805,5.455892274195427,18.822943101544137,7.361230907824106,35.89001252873094
31,soja,1600,1400,330,277,170,350,24.38190494804854,57.112557788398966,16.154000593063817,4.668528265828754,19.803441231769494,7.13872786680558,36.354485693641635
31,soja,1600,1400,330,277,170,200,28.133914456495226,45.181195422728784,17.797658720116218,3.648974650213743,17.2231489510124,5.49119849675865,35.498288177121665
31,soja,1600,1400,330,277,170,200,27.658697470526374,75.8052835047693,12.99221277062027,4.82152448548801,21.25835373055568,5.658284235165793,35.383371841027625
31,soja,1600,1400,330,277,170,650,29.993481262362877,48.85909130391961,13.425852461482569,3.9882815545052304,21.87974423883709,4.065394234618035,36.52185455177772
32,soja,800,1400,220,462,255,950,20.303311622740267,47.25567156967716,15.701443726734613,5.907182122223496,18.989837424318605,5.0370328297703635,36.285719002153236
32,soja,800,1400,220,462,255,950,29.000414782219096,77.11697767092707,11.628327648970732,6.953747871003087,21.0475764770566,2.5581096561064274,35.55663689574195
32,soja,800,1400,220,462,255,200,23.781422433442216,64.72226292893964,17.042905135845793,5.831095845219296,19.50964779825355,4.1755668404925705,36.716925572067765
32,soja,800,1400,220,462,255,800,29.70240130031319,58.597716002663915,13.948278847961955,5.761582108263867,19.32072498366403,5.350885213641732,37.0271199063015
32,soja,800,1400,220,462,255,800,26.342246340028623,54.54909605993316,10.138467684169266,6.077503968508253,16.56646191696846,6.708065381720221,35.76683183239464
32,soja,800,1400,220,462,255,650,20.329279698331362,50.04245958831923,18.492274434622153,5.6222372073480305,16.031708280183054,3.3726763822356207,35.77960622364054
32,soja,800,1400,220,462,255,650,28.746632255395426,42.864055918962585,14.992029806728072,4.877201676563923,20.125504705045714,3.327340310873261,36.05960425993228
32,soja,800,1400,220,462,255,200,28.937054721265625,66.24891639536139,17.919162158994315,5.296914332670929,20.776079881254308,3.615440961765601,35.65500306711293
32,soja,800,1400,220,462,255,800,25.185852317589287,46.822737629201015,12.323249097250939,4.998725078032197,21.355195373443433,5.884762798841253,36.332687232448556
32,soja,800,1400,220,462,255,950,28.6532419442008,79.5802138310116,14.554594706282828,6.170751689592355,20.36508319156247,3.7732638092129998,35.78488842823018
33,soja,1200,1900,550,555,85,950,26.25964851354489,72.94098189243135,15.999881273143071,4.099640859476721,21.33796085001783,5.837376289665871,35.36072748325893
33,soja,1200,1900,550,555,85,350,25.906296399173748,60.67278339289726,12.918552362426619,4.3879867118000515,19.548739978465793,3.6756604448518644,34.89909209781628
33,soja,1200,1900,550,555,85,500,26.472625632855284,41.63614109988238,17.058454284179806,4.341423645245329,25.468101020582203,7.2678208576960825,36.64666786514788
33,soja,1200,1900,550,555,85,800,27.4503432253059,50.67511148692363,15.68016035361437,5.522889355958928,27.39861502133805,5.003978772525029,35.71452279422595
33,soja,1200,1900,550,555,85,500,23.59915057138152,69.33572347115059,17.617059230903877,6.223586803881981,23.85462789771648,5.371385455475032,36.112085779164566
33,soja,1200,1900,550,555,85,200,29.935746752121602,65.01120098743681,14.88189761698268,4.355585927326804,21.640916467271104,4.363467317132536,36.604260130286214
33,soja,1200,1900,550,555,85,950,20.618123942799528,59.44770405891788,15.98289964848351,4.255153931520292,21.48653156376458,6.193361555114026,35.7116428393812
33,soja,1200,1900,550,555,85,800,27.985328934998776,67.00612894431532,15.138598684406263,4.711920669264332,23.632720582565526,5.371751611893932,35.79285550095858
33,soja,1200,1900,550,555,85,500,21.06870913999378,69.99132204968923,14.731272000050874,4.868274770080819,19.427290086998596,4.532690068618136,36.28403434021636
33,soja,1200,1900,550,555,85,200,25.770764446449938,60.514924342495966,13.524137355584063,5.548612396322589,22.746873825869066,4.5189559756397175,35.854276243411825
34,soja,800,1400,220,185,170,950,28.52319473985556,52.06620526245324,17.007417363140405,4.600446130849594,18.577176847597347,5.758537033130642,35.8283917444699
34,soja,800,1400,220,185,170,950,27.712602953259236,73.97681621944673,14.997500707249554,3.5427168953444124,21.190259401135762,2.583490514512779,36.37107458557492
34,soja,800,1400,220,185,170,350,20.497014232998954,76.77691536892135,16.300837045213417,5.3363057184048355,18.108123080534575,3.1954122330291543,35.27218435437212
34,soja,800,1400,220,185,170,200,22.686032086585705,44.81230645526938,19.27303569515388,4.206431897207298,21.18413342716322,6.050026872805323,37.00955879819917
34,soja,800,1400,220,185,170,350,28.489004381637578,68.91799347007216,15.625751626148222,5.419846559418315,22.09561406921302,6.451705148577059,36.6780855387688
34,soja,800,1400,220,185,170,950,22.46459965444664,66.05656463103949,17.893326202885984,5.005078903151951,21.409008610366847,5.529632589510268,34.605416535633225
34,soja,800,1400,220,185,170,800,27.82935819896592,44.0707888268488,17.201061810522773,3.9221463437696826,23.193324268113045,6.275722837026616,34.96215187222575
34,soja,800,1400,220,185,170,950,28.338129613838163,51.97136770908479,15.67656440777648,4.384946715567994,20.644592898020132,4.295403154687228,35.59278088447742
34,soja,800,1400,220,185,170,350,22.521039189010715,75.37165900772123,14.39728015173449,5.030447364041475,13.61073822274882,5.434976486301054,34.97400790351483
34,soja,800,1400,220,185,170,950,26.329029424580092,71.15250872018119,16.30342381523707,5.3657616472458844,15.680766819899699,4.414217388594982,37.3348945396701
35,soja,1200,950,440,185,128,650,28.481081247693098,40.80897767396983,17.489710791589168,4.4643823743300395,16.66226532209415,4.886222602896524,36.01956986038651
35,soja,1200,950,440,185,128,800,20.246207228265988,40.39721801520293,15.927551744145045,4.483274076513928,19.095205734768733,5.833226711093247,36.22793410621122
35,soja,1200,950,440,185,128,500,26.983414271013295,49.500442417732486,12.433297600998038,4.85421580731515,16.7903024504692,6.30216801791397,36.46266903140886
35,soja,1200,950,440,185,128,950,22.94092986243697,46.18707867604275,16.151090250785288,3.968120952698867,21.63358879770079,5.2232833333468,37.019233511576374
35,soja,1200,950,440,185,128,650,28.53124642484155,44.67887456751628,17.790828371391296,4.487263742444015,20.6219658038454,5.875636029249977,36.38164540892709
35,soja,1200,950,440,185,128,650,29.875303445149516,51.528662516382894,17.327870930832702,5.7875880105346695,15.245992563974205,6.578281573753165,35.573588089791855
35,soja,1200,950,440,185,128,200,20.284051620879534,53.7101966983577,15.442489607007827,5.0114634698897875,18.21143593266934,6.597704922997276,35.83201469536486
35,soja,1200,950,440,185,128,200,29.849583266192575,48.392399061463706,15.20753878718625,3.809095384910788,17.418736514326444,6.205421171388651,35.93916713077719
35,soja,1200,950,440,185,128,950,28.89311965284135,46.30497116059109,15.569530944365138,4.447513203253766,22.015254962889195,5.955406426518791,35.679849978175376
35,soja,1200,950,440,185,128,500,24.475143174718212,79.02014634731148,13.286050775372539,5.437456296925572,16.56556864242319,7.145666390973603,34.97099242708402
36,soja,2000,2350,330,462,170,500,21.428960775889323,41.99533078680058,13.746167729892973,3.8594917187316087,16.08396626690627,6.929574633450985,35.91192398835675
36,soja,2000,2350,330,462,170,500,28.609127023639452,70.06859786379312,14.761912052743309,6.5079375856224715,22.63902332660839,6.025047808412024,34.75268489771792
36,soja,2000,2350,330,462,170,950,22.14723917567507,52.75939448024223,17.918503497270414,4.9725442370885835,18.639976138442016,5.563731402240588,35.32203163400487
36,soja,2000,2350,330,462,170,650,21.10041945726088,76.957445303604,15.104373614409997,5.283175660561783,18.756830741028672,5.867363136040136,35.538927956739194
36,soja,2000,2350,330,462,170,950,26.113984651128607,49.706130934057285,14.607155940911046,5.735493376750361,21.4296873694838,5.510320208562364,35.72720628058093
36,soja,2000,2350,330,462,170,350,29.346547976695096,73.59184979050536,15.27952598725765,5.927622115879239,16.952972799767103,2.7537552165627686,35.1846158851732
36,soja,2000,2350,330,462,170,950,20.246434998956744,55.628821816891374,13.313707535788634,4.642595037097693,18.895580356112582,6.159687712590818,34.79921077650724
36,soja,2000,2350,330,462,170,650,20.956086277519994,62.75777123808061,11.170182831797684,3.9421691902887606,19.501980485364495,5.33926726390689,37.245763718785945
36,soja,2000,2350,330,462,170,350,20.46479946764652,48.73137394915027,13.933229326891311,5.283078866956499,23.000145869529415,3.5121220412428054,36.612864209471375
36,soja,2000,2350,330,462,170,950,26.777090082503072,76.63725212065758,12.676012066754552,5.746324777585528,19.347895950119558,6.024391812743043,36.13619314202181
37,soja,2400,2350,440,277,85,650,25.39884114937604,43.71691963105354,14.964391722079672,4.687201854679543,21.943876876685948,4.520662843311921,37.121003076661935
37,soja,2400,2350,440,277,85,650,27.739449169896858,65.60053598964467,18.501779309310997,4.5622737964029625,23.610835638835436,4.099883135465204,34.90356723374409
37,soja,2400,2350,440,277,85,350,21.967919899793525,75.20229572916234,17.039849043599514,4.796916267472266,17.209972471303903,3.388554179153304,37.83891319948884
37,soja,2400,2350,440,277,85,650,21.94602691467476,58.053537827748876,14.160936813981843,5.384893696088295,18.585363728708113,5.783773547227565,36.788249719504094
37,soja,2400,2350,440,277,85,950,27.45830056251537,61.47067077051745,12.5907091388734,5.296513319783832,19.442754174078026,3.5131296456295864,35.933445367457395
37,soja,2400,2350,440,277,85,950,22.667310168297053,42.02294655299529,15.955350543464297,5.601051802305169,19.115592457350473,2.685414971195375,37.50969573700999
37,soja,2400,2350,440,277,85,650,21.584004587447154,78.23769607122878,15.571520268984724,4.0845750665084015,21.143004156632525,5.287601530757823,34.5497203876022
