config_id,plant,NH4NO3_mg_L,KNO3_mg_L,CaCl2_2H2O_mg_L,MgSO4_7H2O_mg_L,KH2PO4_mg_L,luminosity_umol_m2_s,temp_C,humidity_%,stem,leaves,leafArea,branch,protein
19,lupino,1600,950,220,370,170,350,28.01698536029554,45.976586050108146,12.798377302531623,5.526431533461146,21.527412662747633,4.115273211255657,39.92617777681046
19,lupino,1600,950,220,370,170,350,24.04983768809162,69.7786211612545,10.707724044972649,7.451630800360385,29.709700257577317,3.7236781961970835,39.84347645598914
19,lupino,1600,950,220,370,170,500,26.62219117044786,78.30949810466593,14.371200265912764,7.457926236735406,21.87047434477676,4.433528357829251,39.215617211515344
19,lupino,1600,950,220,370,170,500,23.24548331903599,70.80598984296502,14.370621257445858,7.057251491763991,22.445665870411837,3.560198172409739,40.40808019441211
19,lupino,1600,950,220,370,170,350,25.368545225671355,48.98579164312336,9.573506305762107,6.827266116751006,19.581982967131804,6.264330931204647,39.97391377048617
19,lupino,1600,950,220,370,170,500,28.991779221593838,68.18560297246492,14.131343349216566,6.1739505158841315,21.14519638440504,5.456934414424734,40.58495950969237
19,lupino,1600,950,220,370,170,200,28.010426537654524,74.46770741795996,15.049121297599461,7.464193710905437,19.575502503937088,2.4121070762883177,39.622748946033674
19,lupino,1600,950,220,370,170,500,21.392918190793022,54.367098403487404,11.586700266302795,7.50537611377428,21.400461386276643,2.9944359167983294,40.02406227428243
19,lupino,1600,950,220,370,170,950,22.92401484063906,64.96918004719234,10.678009788723507,7.047240622144964,20.351593968092686,4.597719892121623,39.62332005709834
20,lupino,2400,1400,550,555,128,650,25.735743803209772,64.81774777038066,10.687336887714467,6.741645342495558,19.18213684170156,4.715658674953756,39.67784669105964
20,lupino,2400,1400,550,555,128,800,23.87528293217189,66.02212029224495,11.163128080678854,7.249103284228544,20.313619976282162,2.3830966266886318,39.406762648573704
20,lupino,2400,1400,550,555,128,200,29.621035457780515,48.44888055958849,10.396146584765017,6.57885849855136,25.22736886750963,5.173702498544724,40.667462831593554
20,lupino,2400,1400,550,555,128,350,20.884117448116577,60.93692779576974,7.529134761762105,7.043982973727289,18.710376207292153,2.024596331655635,40.95381192403089
20,lupino,2400,1400,550,555,128,650,29.330341745576987,79.2985741055102,12.08693262077789,6.152023484112107,21.677977763264007,4.024142058528661,40.32288814801603
20,lupino,2400,1400,550,555,128,500,23.97752713125773,40.40712356147662,12.516711912827688,7.191678941431547,21.18859205971999,4.088938821015036,39.89309732990086
20,lupino,2400,1400,550,555,128,800,24.972183514000275,40.71158969729512,13.665170229804218,6.382187653715387,22.003338820969855,3.0076201875422366,41.0033140031648
20,lupino,2400,1400,550,555,128,350,23.23570444311732,41.72305614720785,9.262261694460458,7.2253774063452365,17.062109858743334,3.071729132168715,42.35285799466836
20,lupino,2400,1400,550,555,128,950,24.821305053645887,40.123063703423,12.865778480541458,6.16889663794958,20.714885109689725,3.400392966362984,40.27033065646556
20,lupino,2400,1400,550,555,128,950,27.09539934150132,75.39171326729883,12.378363692270591,6.791583994197982,21.19857423576183,3.233998635319048,40.419897337071866
21,lupino,2400,2350,440,462,213,950,26.37611020723531,62.23114990311513,13.69540601212817,6.910834899520898,19.664561453004442,3.476728356213583,39.91776027834629
21,lupino,2400,2350,440,462,213,500,27.644811425846015,68.2132374295941,13.979556894377605,6.448471570930919,23.584829038787195,4.229043858887681,38.57534010324185
21,lupino,2400,2350,440,462,213,200,26.55259731760517,42.63563087933912,10.42877849189391,6.977024314376126,22.999219747028413,5.454008520573183,40.06463997692471
21,lupino,2400,2350,440,462,213,650,23.450659820900533,66.34066631054725,10.379129440119527,7.607645889982157,22.396800605875498,2.8163536571863204,39.49328478385494
21,lupino,2400,2350,440,462,213,800,25.290828226606415,65.89870869558872,10.486471608106593,7.233758240580685,24.543781150032416,4.519247748407293,40.67940278423271
21,lupino,2400,2350,440,462,213,350,27.00396046809025,40.971818059834064,11.444784395161692,6.986763032904841,24.91892295226286,4.100193005302151,41.1597113280309
21,lupino,2400,2350,440,462,213,350,20.202169583862062,44.11216373193257,12.37417976929615,7.621930241243668,20.435024500555638,5.720930590770248,40.30619383972448
21,lupino,2400,2350,440,462,213,350,21.522877655483235,48.00723100384367,7.168218373075371,6.297851896436368,19.276424141720426,4.195305838861742,38.95510819601748
21,lupino,2400,2350,440,462,213,350,28.093941290127766,41.840880916511146,15.559090748948966,7.6390513117760594,25.03282441260889,6.534451135943488,40.01409824192205
21,lupino,2400,2350,440,462,213,350,22.94275534641851,54.82812573623683,11.147627166174091,7.684141068798517,21.508222765147423,5.071772699882936,37.86758847073828
22,lupino,1600,950,330,462,255,650,25.675754587954607,41.789118217354726,12.277619659610062,7.619015037647755,25.071564155008833,0.7457843436116836,40.307560821628606
22,lupino,1600,950,330,462,255,500,21.300407537022874,59.57077474361901,10.33061981699504,7.286318423755716,18.721168906293574,2.9902347354890093,38.75477336896669
22,lupino,1600,950,330,462,255,950,25.79257806553796,71.40611819578285,12.500303829937183,6.324900803096992,18.99118645508555,5.950092063265347,39.52346461930281
22,lupino,1600,950,330,462,255,950,25.44757763030941,71.40764433979471,11.129058014504404,7.846432469380006,19.86242634747019,2.008549064287906,38.337480883964155
22,lupino,1600,950,330,462,255,800,20.896868470325963,48.29345645281244,12.286977454229419,7.420545907094291,22.615943793043876,4.799923161497238,40.992652304421945
22,lupino,1600,950,330,462,255,650,22.24950387759481,43.373538554316966,9.630947754979875,8.140509634260548,21.217299768085308,3.7179063457241166,39.8330126961414
22,lupino,1600,950,330,462,255,500,26.15201736075039,62.146143188669974,13.78764050005482,7.518655637344071,23.187683386618335,3.1544181711342842,39.28426761860485
22,lupino,1600,950,330,462,255,800,20.874847728607996,45.496428743992965,10.582202584162753,8.251104583461897,17.10088940233498,4.8095475888021255,40.92397066028105
22,lupino,1600,950,330,462,255,800,20.000417529763464,53.68115886611851,6.815948975934986,6.905064524149617,22.660959100809375,4.08269762763707,39.360884855624406
22,lupino,1600,950,330,462,255,500,22.549199465062635,54.79656922892557,13.467545916433597,6.601288113634905,21.664310656241696,4.6694959219436045,39.3781273333897
23,lupino,1600,2850,330,277,85,950,27.956649390703248,41.09987312820883,12.51039906502441,6.299444548341644,24.341987097962914,3.8351101165867885,40.34839066645177
23,lupino,1600,2850,330,277,85,500,25.735725625785996,57.96328734495354,13.406649692690916,6.595871705152023,21.12851826861186,2.195183427250985,39.893408442802055
23,lupino,1600,2850,330,277,85,200,23.64753016171602,78.70278612837991,11.711273994459749,6.504100832205785,23.50241978497576,3.3974476467554204,39.05453814514592
23,lupino,1600,2850,330,277,85,800,20.69123622040004,63.18065473119151,12.324262071289834,7.76751386747319,21.696418388669546,4.982506548216827,39.18358982000935
23,lupino,1600,2850,330,277,85,500,27.635434066729413,62.06121494830461,8.265700275953083,6.021904708895117,26.04699358563972,4.185897261245913,41.32633738561779
23,lupino,1600,2850,330,277,85,500,28.62980961172416,45.16497527841931,10.05050416018353,6.303423017115294,20.264623930996482,2.8451803317408393,38.576563123827135
23,lupino,1600,2850,330,277,85,500,28.483756665834548,45.05306666579054,11.97882491967336,5.6490306789692895,22.502215855586513,5.063379079327181,40.043612142113766
23,lupino,1600,2850,330,277,85,650,25.20155111505992,60.285389610076976,11.692477280113593,6.7389437737736815,22.61888871876191,4.184546825020223,37.69710714105231
23,lupino,1600,2850,330,277,85,800,26.080961196032256,45.019724109940576,10.802335844806654,5.597970042353087,25.507838253814267,4.582194925151593,39.20025025005968
23,lupino,1600,2850,330,277,85,350,27.764849265041335,52.5642395300483,13.823903015231265,6.117229197711022,21.368419165793917,3.2297211712074496,40.57860216403912
24,lupino,2400,2350,220,370,255,800,26.01302957847393,65.59903177310515,9.179712476320816,7.578037648500916,20.49806557714591,3.3039529502299234,40.43857821982813
24,lupino,2400,2350,220,370,255,500,29.14515119738485,74.25151797847715,11.929375058892397,6.323795177211108,21.466309075552424,2.4931698295208617,39.79442586354289
24,lupino,2400,2350,220,370,255,350,23.298085385215835,55.66495525005034,11.306757850226562,7.270019128221642,23.683898161062377,7.421479405755827,39.81311342382645
24,lupino,2400,2350,220,370,255,350,27.843792492582,72.37882796377585,15.657752558619961,7.189468641626194,18.98060910716935,4.158609484313055,40.101178591607045
24,lupino,2400,2350,220,370,255,800,20.70789878586068,43.1489752478338,12.853019970416156,7.005386024766646,21.908061520368854,4.06378691209195,39.846518440644225
24,lupino,2400,2350,220,370,255,950,23.26764194277645,42.731894392584046,11.230685544401615,6.712045739942205,21.744328623783122,2.212660185615028,38.87645070423451
24,lupino,2400,2350,220,370,255,350,22.376475935429106,62.28918767300098,7.41828970784958,7.2645850021069815,20.88129720791887,3.475124082696984,40.821741998975924
24,lupino,2400,2350,220,370,255,200,21.701808572816386,52.27381188342714,12.607105373981621,6.800660737901044,18.316735029957247,2.8563509066563606,41.312570028673555
24,lupino,2400,2350,220,370,255,950,25.097508398015044,77.6361533180272,13.026258115235354,6.176056558331995,18.636913445497964,4.063595409897128,40.588261246600176
24,lupino,2400,2350,220,370,255,800,28.14212777197599,51.2094630500308,8.794319105141899,6.397834214725936,21.854757581454226,3.1507476183815335,38.81461394579752
25,lupino,2000,2850,330,277,85,500,23.21394299606558,55.1906065969251,10.083396733032892,6.7599558248343765,23.745089033090103,6.825789697289764,38.618203199165094
25,lupino,2000,2850,330,277,85,650,29.09578423023252,46.41962895861833,12.350024483541175,5.341827482311823,24.27497197135933,5.750418354810738,40.730688240591114
25,lupino,2000,2850,330,277,85,200,22.24594847577329,55.0197297804312,11.734944629438369,7.003810117217342,20.136471268043735,3.4562749751997828,38.53615493598649
25,lupino,2000,2850,330,277,85,650,24.76934055797679,67.4336061357705,16.78728175818024,6.911596001242198,20.116268521150772,4.135381073744387,40.90007228052639
25,lupino,2000,2850,330,277,85,650,25.84519765807498,56.16457234533227,9.523993015170479,6.729343956759098,24.131031400084566,4.185039075144332,40.07042297055316
25,lupino,2000,2850,330,277,85,950,26.155878960599807,60.53018627338304,12.996088759927828,5.969643319606236,29.304843778386896,2.1260420023719173,39.67879049774401
25,lupino,2000,2850,330,277,85,800,22.08342423407559,60.20785091013592,12.595833956841867,7.49235232900697,23.495481412728548,4.811237105828865,40.92108027294133
25,lupino,2000,2850,330,277,85,650,22.81072697773379,77.65255214160436,14.403603735361234,7.143404503602246,20.643767723067587,2.823592162729005,40.388939803314756
25,lupino,2000,2850,330,277,85,800,22.502646568819674,40.15819458065541,12.748552251205913,7.1424707875300575,20.294984151971782,4.352059549012872,41.18814936517169
25,lupino,2000,2850,330,277,85,200,24.25403764900773,46.746772321136945,13.223956886635587,7.7043579535732984,21.370218908372966,2.967886938977465,38.564083034448934
26,lupino,1600,2350,660,462,170,500,26.319355747954276,77.41097794793384,10.807719686787218,7.0250426182614785,16.297909984144745,4.868728435230572,39.90436933720547
26,lupino,1600,2350,660,462,170,800,24.6490001890419,51.62889433826582,11.761559618724519,6.4127522002373105,23.22981256431805,5.547516832004424,38.98780428103248
26,lupino,1600,2350,660,462,170,800,22.529309455594902,65.07962525611958,6.45175450572973,7.6415249095475595,22.845656465744426,4.002890227958912,41.35494636995657
26,lupino,1600,2350,660,462,170,500,26.202100326462066,53.96058574711554,13.277503986148323,6.362090955145719,20.887548946547405,5.36230193478628,37.83003906897303
26,lupino,1600,2350,660,462,170,650,29.23525576033549,58.07660588659584,12.196859669532246,5.390898269125342,20.83004980323306,3.1573841649141245,39.2104503376762
26,lupino,1600,2350,660,462,170,350,24.22746290042125,73.2387204230301,15.036924826410015,6.683155778536417,21.605858753834266,2.619835667036705,38.26187018130021
26,lupino,1600,2350,660,462,170,200,25.68706424558293,51.253814650495215,13.583169419182271,6.67140398945738,23.28180775080084,3.441726059865669,39.909959070744534
26,lupino,1600,2350,660,462,170,650,22.06233086865936,40.69735623756286,12.147251086529122,6.484540137712659,15.911846360556645,2.5818350722540417,39.01921051431754
26,lupino,1600,2350,660,462,170,800,25.30766891563897,44.61917383432193,12.598404138682175,6.739125705622461,20.834176499970777,4.933386050384866,41.32047994966564
26,lupino,1600,2350,660,462,170,950,26.40719788886196,50.68260891433931,14.215699242120229,7.195029753095854,22.66469039631787,3.1371658356956944,40.7056412464643
27,lupino,1600,2850,440,277,85,950,25.347519105780805,65.14441491943248,11.450624730274383,7.624707409791975,23.262803132091967,4.001122434143059,40.50733312092551
27,lupino,1600,2850,440,277,85,650,22.464813483554536,58.26085297053804,13.442763703799447,6.838531671857813,16.98893591699884,4.657146733875581,39.899317725898314
27,lupino,1600,2850,440,277,85,650,25.473170412752708,53.78138699135785,12.37185109929049,7.6733190605681925,24.72872435687907,3.720258695705961,40.025714983644015
27,lupino,1600,2850,440,277,85,500,20.945426754711367,76.17763785074109,12.919476460087052,5.801990874701999,18.52505814453282,3.9045032904490946,38.9558827874365
27,lupino,1600,2850,440,277,85,650,22.975428481697698,75.67184135894686,12.569904365902755,6.580592668861907,19.724116148418567,2.236253368922597,39.319380943311906
27,lupino,1600,2850,440,277,85,350,26.835437614422425,62.05457626904491,11.116940681675695,7.016050205581181,21.48354663296526,5.05347101521662,40.20008010553891
27,lupino,1600,2850,440,277,85,500,26.14968776115228,66.92908798159387,7.077029460377304,6.7080958170002125,22.02535652674376,4.5582486874883195,38.231904461728035
27,lupino,1600,2850,440,277,85,800,28.779913200705828,50.15651438380175,13.676343499884833,5.959269345770885,22.422647741305287,3.8988320336059776,39.057784473142476
27,lupino,1600,2850,440,277,85,950,24.295279195206945,79.54323690453649,11.252605543270514,6.517387927687278,22.523349141849867,2.3957705689212174,39.89603423295623
27,lupino,1600,2850,440,277,85,800,24.440894073326252,73.12938751875915,8.90252301476995,6.44189056287895,26.153510685043614,4.039448046249582,42.45015895646902
28,lupino,2400,950,220,462,255,500,22.156424728139655,62.20933556258388,12.485450300959931,6.965147969503713,21.599406544908316,4.090348681321254,41.07007582335477
28,lupino,2400,950,220,462,255,500,24.591000623337397,78.22411354641477,12.638052084531395,7.063597699128821,23.552295913607576,3.1606574203115065,39.41926754206757
28,lupino,2400,950,220,462,255,800,25.573584274862043,42.18290526504068,12.34496240755955,7.683829874740145,24.288745619100887,4.313791238321455,41.252696409578725
28,lupino,2400,950,220,462,255,800,28.45801432682304,72.1585738160231,10.335194496711585,6.6403522981033305,21.18411629448837,3.916473130333675,40.068148737925334
28,lupino,2400,950,220,462,255,950,25.38170307252409,69.80459352288366,13.332235052799714,6.901152962447884,19.181498134915174,1.8958399605799925,39.624142585331505
28,lupino,2400,950,220,462,255,650,27.149582042929477,47.9992050066698,14.062276643838404,6.7252753622183565,21.56962608758729,2.4353149774758363,40.74036503067589
28,lupino,2400,950,220,462,255,650,21.84630590038559,48.02167355003056,7.856114151932665,6.517993501538799,28.139250939536833,3.6183282336611438,39.964183022528644
28,lupino,2400,950,220,462,255,800,20.399296252374494,72.11247862398469,12.386199823094746,7.532463753999241,25.387134190135686,4.393728317558381,40.758915149232855
28,lupino,2400,950,220,462,255,500,23.713204526841693,48.976697813563646,10.519302808609654,6.106480681838703,19.510063178129215,5.584879707273589,40.699706548137364
28,lupino,2400,950,220,462,255,650,22.32528643412885,75.91168819959296,13.858294289923904,8.421044756618869,19.745445643116692,3.9002592746197418,40.4738058902843
29,lupino,2400,2350,550,462,85,800,24.599157781959583,58.69530926700975,10.662552668720075,7.155727770368447,20.792310790732138,3.910547103866038,39.18374937921195
29,lupino,2400,2350,550,462,85,500,21.65254104077993,56.48701607624347,12.361573094210641,6.445634514234165,24.580837627143996,2.31566305281701,38.914727672588796
29,lupino,2400,2350,550,462,85,200,27.084135183766165,68.54529405436381,14.247802029427826,6.345733688615358,23.614043201088194,3.142778093792332,40.04964896203162
29,lupino,2400,2350,550,462,85,500,26.6532022996154,76.27974841854314,14.257415451968122,7.129446877033802,26.37309558439996,3.526406092187007,38.88541339490761
29,lupino,2400,2350,550,462,85,500,29.04487627852306,72.21119705222458,13.831147399481281,8.24395070853338,22.176126328422807,2.304203771872616,40.784296516403494
29,lupino,2400,2350,550,462,85,200,27.288472233272717,60.44494773129095,16.152630197516743,6.9203127385894785,18.88542138316703,5.659401340743657,39.975413868734066
29,lupino,2400,2350,550,462,85,650,29.35192506142577,47.63130743615041,13.997823810506182,6.54591319812238,24.70914294322105,4.656422237237961,39.477039557300834
29,lupino,2400,2350,550,462,85,950,29.05484575529671,55.537956046380074,12.911718641754298,8.547856960751636,21.356744610874284,4.284334261571606,39.659963722601105
29,lupino,2400,2350,550,462,85,500,27.50087918914909,50.15926683153634,10.379125369568639,5.930517809879035,22.406522755601337,4.68683363024781,39.809477658652206
29,lupino,2400,2350,550,462,85,650,20.89069596307007,78.32483854028345,11.010849622895687,6.407588537464502,21.019091829531224,5.207517616590016,40.75924499438804
30,lupino,800,1400,330,185,255,200,27.445481460120774,79.35983502470984,15.263242540107441,7.475523219695334,18.96925155671913,5.245043966886318,40.676660059345615
30,lupino,800,1400,330,185,255,950,27.107195042133533,63.825248230290555,15.0755802515452,5.405589641559451,23.193465569190867,3.303236860506157,40.34873480489987
30,lupino,800,1400,330,185,255,200,22.242176073413514,70.77776436571092,10.31306167547156,6.466797173628553,24.066075513956747,3.698834122053704,41.1576223443473
30,lupino,800,1400,330,185,255,800,28.397169468625954,68.79869975161049,11.83917454495318,6.477321962792156,19.434877879653282,3.2957384584490876,38.54740802901989
30,lupino,800,1400,330,185,255,350,22.23134087060367,46.393667927610586,12.14221063426853,6.948761748290221,22.00056585209722,4.620679606365356,38.069303546119734
30,lupino,800,1400,330,185,255,350,29.36086959672894,40.91590424687526,10.7006729875515,6.86898368692283,23.31720874122029,5.13409335926376,41.335884610878395
30,lupino,800,1400,330,185,255,800,20.29963753311929,67.13468583082994,14.159512059126918,7.071437384494155,27.45084182788468,2.8777576063102126,40.24570284609147
30,lupino,800,1400,330,185,255,200,29.116673815780562,77.36826609588594,10.332737654823678,7.358970981141055,22.990639762431734,2.1902512763819852,39.81192338832101
30,lupino,800,1400,330,185,255,950,24.59997921043469,71.51285965890041,12.208266965069852,7.131705131754746,21.10917950432934,4.302917395409551,39.414842558968665
30,lupino,800,1400,330,185,255,800,29.59372556730261,72.76839290574358,12.17305774606194,6.989224402199665,25.511459264624346,4.945300549522476,38.08439259295557
31,lupino,1600,2350,660,277,85,500,26.398047753267612,52.407926276328006,13.276287832816216,7.354445922865832,20.592839015809886,2.5384267600489423,40.246734150574646
31,lupino,1600,2350,660,277,85,650,25.217471591995725,68.30942868412899,9.801404227548971,6.56304573960829,20.699111027594277,2.8145783733019556,40.363757781723116
31,lupino,1600,2350,660,277,85,500,24.2540223142894,42.54969339464339,14.68223703632044,6.104910596003225,20.198167687074044,4.974535434184321,40.62344993524583
31,lupino,1600,2350,660,277,85,650,26.916998124039285,62.43154747176926,12.820420461708753,6.4536867717365345,21.334731328865782,3.431138492764257,38.83717849820649
31,lupino,1600,2350,660,277,85,650,25.272083850685416,47.57508235186246,12.33363293212627,5.383296036400196,19.651167360240475,1.8470897485315567,39.28527486309616
31,lupino,1600,2350,660,277,85,350,24.308297731869665,71.10214953157174,10.932405543907597,5.7570926882347155,25.34236501497586,3.726754747220055,39.8174623711965
31,lupino,1600,2350,660,277,85,350,20.31987139256643,71.21530828810386,14.14442180416533,6.327242606568355,23.939670011203056,5.25181259365958,42.42328612296636
31,lupino,1600,2350,660,277,85,950,24.18470753537609,60.60041288374293,14.349895996170867,6.286858186464642,19.50190306352266,2.318644354774904,38.49786333702865
31,lupino,1600,2350,660,277,85,350,20.18381354096263,68.89567553916775,10.350080120315186,6.756639692549756,24.790215720975233,5.166320125285942,39.0301873974391
31,lupino,1600,2350,660,277,85,950,21.3287927483147,40.41303316434611,8.374624975877634,6.643799347890108,22.53369758570326,5.655715242222856,41.778816219436145
32,lupino,800,1900,660,370,255,500,22.82699138967419,70.70947067546149,9.337457394321026,7.101094715364539,20.21410563228844,3.4446097595105436,41.04370378957675
32,lupino,800,1900,660,370,255,200,20.711484425816614,66.38323659494569,11.10239902727428,6.736501340440515,22.924410953291478,2.669550587659323,39.62296527573811
32,lupino,800,1900,660,370,255,200,27.971897901490113,77.88211385359156,12.085805650069405,6.831764569560386,19.9381878742841,4.027262491770183,39.01401529746022
32,lupino,800,1900,660,370,255,950,21.811286579702042,64.78079618890806,11.867689836240064,7.7546455812176,20.33620834152007,4.069770150646659,38.28719301597377
32,lupino,800,1900,660,370,255,500,29.943457823440617,66.73476409848658,13.755964029836523,6.33211143992214,17.95928615883076,1.122256841128686,39.25972037068165
32,lupino,800,1900,660,370,255,500,29.459418697998665,43.115894153598816,14.507375851379791,6.811244600761895,21.994928828287094,6.445503050450501,39.274294100885214
32,lupino,800,1900,660,370,255,200,23.792944813443007,42.93761975134328,14.42129125292741,7.301385938669126,22.33383041567218,3.8016492686505305,37.86896783710673
32,lupino,800,1900,660,370,255,950,20.23978879743505,79.30552378840886,11.931017852118215,6.588900980897792,19.684372209625646,2.072494931941182,38.62924961954842
32,lupino,800,1900,660,370,255,200,21.51945225843398,78.16622955567237,14.04099022223838,7.537428972655699,19.93812832052108,2.8662884310400827,39.93175247951578
32,lupino,800,1900,660,370,255,950,28.69903219155775,57.19146103815781,11.4976360157518,7.303183873627446,18.90406774813965,2.5100948797457403,41.97738726349147
33,lupino,1600,950,220,555,255,500,25.397575838222778,58.77677983355348,9.0091941436767,7.468702134491266,21.325678414526852,4.557942738452227,39.56348768247444
33,lupino,1600,950,220,555,255,350,21.55968774399643,77.1807608768297,11.89060603646393,7.97057840702209,16.275699822945597,4.787228685812162,39.746836583906074
33,lupino,1600,950,220,555,255,950,27.617397910758683,44.9418114662274,11.589147387575554,6.990714801765556,21.087926733979018,4.508417307484993,39.93374583676884
33,lupino,1600,950,220,555,255,800,23.15107626635519,70.10026999537092,9.297746727306482,8.660232603278489,20.88465283233239,4.325631639077681,38.624724051952334
33,lupino,1600,950,220,555,255,500,25.075599954987105,72.43031884979034,10.032056167613618,7.9128168799736,23.46564829368353,3.4106538469229988,40.15024132458597
33,lupino,1600,950,220,555,255,200,29.266606937806365,56.71353947194653,10.736062079755522,6.487376603306375,20.88254983271978,5.851044824885101,38.16572843624164
33,lupino,1600,950,220,555,255,500,20.519210509164758,48.619891202692145,11.61815979350712,7.850006270129266,18.62430304714075,4.285833587381366,39.439322109587074
33,lupino,1600,950,220,555,255,950,22.065262211019554,75.42385133854344,11.640432574016726,7.036243031989995,21.208607367544367,5.05420786228315,38.78959400034833
33,lupino,1600,950,220,555,255,800,21.08066002839583,65.1023770633035,8.24750042862297,7.393082362924303,24.03516861973278,3.401870142686934,42.21206320089645
33,lupino,1600,950,220,555,255,350,29.90297892928057,78.60625332378467,14.081125308591812,7.946887533675296,24.65772224378003,4.2720626843579055,39.507907833637816
34,lupino,2400,950,660,462,213,350,27.907615299896715,73.2048979069043,14.083102416222705,8.500148978603894,22.894234026427714,5.463317676070184,40.89422876522582
34,lupino,2400,950,660,462,213,650,24.013005026486844,53.74800498422444,10.025903315903719,6.375179275090359,26.55242090831603,3.207555947137892,39.81681550125788
34,lupino,2400,950,660,462,213,800,24.390487737521727,65.13791027497365,11.746189951265086,6.692336485350647,20.879132311259042,4.602781347068287,39.09592561771542
34,lupino,2400,950,660,462,213,500,20.114513827195168,62.759344572534246,10.854698239219232,7.333480547601462,16.57590481949355,3.1364678637987002,40.04385252904112
34,lupino,2400,950,660,462,213,200,20.779631366228767,56.84330806048493,12.041623724534311,6.9572752529680155,24.111635706025428,3.975885777273885,42.48643848609655
34,lupino,2400,950,660,462,213,500,23.668919789869424,65.5136091133645,10.042060098544656,7.512636092321134,21.24086300190232,5.226133760003971,40.443738523017096
34,lupino,2400,950,660,462,213,650,24.36093616341894,44.39901550756098,12.382907533628117,7.36643785120456,24.467235687556883,3.0161338222361023,39.95366477163064
34,lupino,2400,950,660,462,213,350,24.390771126982088,79.59842018678481,9.811980886160898,7.574346164143243,22.99593190748008,4.08849966507407,39.108295750075484
34,lupino,2400,950,660,462,213,350,20.902171621693935,47.4117779713953,11.379527476682085,7.289813608222044,22.839836928419007,4.222737795493498,40.241960588004474
34,lupino,2400,950,660,462,213,200,22.461563824810028,58.842868540448464,13.341309379554389,7.64836551514859,23.917302584888947,3.886136919060555,39.12629814791701
35,lupino,800,950,550,555,170,800,24.082718008292744,54.9011682684055,13.9550204873466,7.208412906719067,23.61967647520441,4.530131586784505,39.340782944411
35,lupino,800,950,550,555,170,650,20.18370231808096,56.033843337047394,13.352214735908303,7.551671671326206,26.584439782822923,5.333366879188756,39.98038796540957
35,lupino,800,950,550,555,170,650,28.07954652739255,75.14009870641317,13.361077997051158,7.145349641753696,21.76283035984536,4.556348597084621,40.92204504286214
35,lupino,800,950,550,555,170,500,25.615501617746162,57.82547235263828,15.228970875240663,7.696529925490718,16.703728989825194,3.5573960548795744,39.113535247676296
35,lupino,800,950,550,555,170,350,22.499203124591332,43.494082683987344,13.839078429762093,7.19555917567449,20.022828359374937,3.5088366216312674,39.532062589512385
35,lupino,800,950,550,555,170,800,21.88477405923896,43.99037558825619,13.323450914288252,7.311220293334788,24.63240024708139,3.506995779465211,41.115460722689676
35,lupino,800,950,550,555,170,500,27.568105444196384,48.358668146923875,15.243619481881762,6.9504157294039235,18.813553913276202,3.0934886837145594,41.31682702424605
35,lupino,800,950,550,555,170,200,27.057329660819526,76.68892042499684,11.645671403072967,7.453777087008673,20.406982405608844,3.6242383597854317,38.74090930460249
35,lupino,800,950,550,555,170,800,22.73293214153179,54.90613793352474,14.025275810718348,6.813181861018122,21.407506159809877,3.19230580535054,41.21117747203319
35,lupino,800,950,550,555,170,800,20.576887708484154,49.97135966787874,12.048440205344766,6.916780803092526,18.30010322465252,5.154558692709602,39.73584567836162
36,lupino,1200,2850,550,555,255,950,29.595320343793244,76.94424589762133,12.74784520840388,7.950073873347313,21.48714746590782,3.805462735369497,37.613892071024104
36,lupino,1200,2850,550,555,255,800,22.53207169774609,74.4406632537677,11.616338595680649,7.2007596091681085,25.86863680235201,5.29636479848273,38.57142534007901
36,lupino,1200,2850,550,555,255,650,26.522611894857498,78.6997917748725,12.790029458823764,6.599390194875445,21.57573736817297,4.35598470504146,39.60194169028484
36,lupino,1200,2850,550,555,255,500,22.857658771256975,77.07383638772043,12.725269821388322,7.2850263722336965,22.74814521748606,4.9134310053680785,40.9331256875295
36,lupino,1200,2850,550,555,255,200,22.68038041169604,59.673737749182834,9.16444251043756,6.381636591785158,22.750330118310238,3.8068422748280044,38.67838306434307
36,lupino,1200,2850,550,555,255,200,23.600344602210193,50.86781233552094,11.730759842786796,6.9769506294813874,21.8840455018744,3.9979552687865425,41.62911174590899
36,lupino,1200,2850,550,555,255,650,29.563345484460783,47.6316663376388,15.44179209900358,6.496955695433908,23.208038619791235,1.7270147314093922,41.23861702964238
36,lupino,1200,2850,550,555,255,350,29.560068058813506,65.37357784016058,9.049722047985828,7.693294122481612,22.381720226551167,3.0779886228311315,38.67439881866261
36,lupino,1200,2850,550,555,255,200,26.196098565939547,68.40533574545273,15.917694809392732,7.267102220888397,23.996059025976543,2.36969059497791,40.871545483036385
36,lupino,1200,2850,550,555,255,650,27.711335432306438,77.754140546798,12.323538781030068,7.826237733729307,19.236741501501704,2.8110623472436433,40.40523061399703
37,lupino,1200,1400,550,462,213,950,27.194503815535345,78.36858713379927,14.36812416901903,7.701972907491309,22.891330161640596,3.2902959655154125,38.35395581088495
37,lupino,1200,1400,550,462,213,650,27.932936701747344,53.81963483846654,14.247882759132038,7.1355954105091115,23.508547689298545,4.208525964994857,40.148802991308976
37,lupino,1200,1400,550,462,213,950,28.341558745767248,47.541723430901264,14.535730321175954,7.562531694879931,19.598005870656568,5.034622091399724,39.89249745935356
